5 3 3 4 4 3 2 2 4 4 3 3 3 4 3
5 4 6 6 6 6 7 6 7 6 7 6 6 6 7
5 5 5 4 5 4 7 7 6 6 6 5 5 4 6
5 6 4 6 5 5 5 5 5 5 5 5 5 5 5
5 7 5 6 4 6 6 7 5 6 6 7 3 5 5
5 8 5 3 7 5 7 7 5 6 7 7 7 6 6
5 9 5 4 6 4 7 5 4 6 7 5 7 4 4
5 10 5 5 5 5 6 6 5 5 6 6 6 6 4
5 11 5 5 6 5 5 5 5 5 5 4 6 3 6
5 12 6 6 6 6 6 6 6 6 6 6 6 6 6
5 13 6 6 6 6 6 6 6 3 6 5 4 4 4
5 14 3 3 4 4 4 3 3 4 2 3 4 6 3
5 15 7 7 7 6 7 7 7 7 7 7 7 7 7
5 16 6 6 6 6 6 6 6 6 6 6 5 4 6
5 17 5 5 5 5 5 5 5 5 5 5 5 5 5
5 18 4 3 2 2 3 3 2 2 3 3 2 2 2
5 19 7 7 7 7 7 7 7 7 7 7 7 7 7
5 20 6 6 6 1 6 1 6 1 6 6 5 5 6
5 21 7 7 6 6 7 7 6 6 6 7 6 4 6
5 22 6 6 7 6 7 6 6 6 6 6 6 5 6
5 23 7 7 7 7 7 7 7 7 7 7 7 7 7
5 24 5 6 6 5 6 6 6 6 6 6 6 6 6
6 1 6 7 7 7 7 7 7 7 7 7 7 7 7
6 2 5 4 5 4 6 4 5 4 4 6 4 4 5
6 3 7 7 6 7 7 7 6 6 6 7 6 6 6
6 4 5 5 5 3 5 6 5 4 6 5 6 5 4
6 5 6 5 5 6 7 6 6 6 7 6 3 2 6
6 6 4 5 5 5 4 3 5 5 5 4 5 5 6
6 7 5 6 4 4 4 6 5 5 6 4 4 6 6
6 8 5 6 5 5 6 6 5 5 6 6 5 6 5
6 9 6 6 6 6 6 6 6 5 6 6 6 6 6
6 10 5 6 5 5 7 5 6 5 7 6 5 6 5
6 11 6 7 6 5 6 6 6 5 6 6 6 6 5
6 12 6 6 6 5 5 6 6 3 6 6 5 6 6
6 13 3 3 3 3 4 4 3 3 5 4 4 3 3
6 14 7 7 7 7 7 7 7 7 7 7 7 7 7
6 15 5 6 6 5 6 6 6 6 6 6 6 6 6
6 16 5 5 5 5 5 5 5 5 5 5 5 5 5
6 17 7 7 7 7 6 5 7 7 5 6 7 7 7
6 18 6 5 6 1 6 1 5 1 1 6 4 4 5
6 19 6 6 6 5 6 6 6 4 6 6 6 6 6
6 20 6 6 6 4 6 6 6 6 6 6 5 5 6
6 21 4 6 7 3 7 7 6 7 7 7 7 7 7
6 22 5 6 5 5 6 5 5 5 6 6 5 5 5
7 1 7 7 7 7 7 7 7 7 7 7 7 7 7
7 2 6 6 6 1 6 6 6 6 7 6 6 6 6
7 3 5 5 5 3 5 5 6 4 7 4 5 5 4
7 4 5 4 6 5 6 5 6 7 7 4 6 6 6
7 5 5 5 5 5 4 4 5 5 4 4 4 4 4
7 6 3 1 4 1 1 6 4 5 3 1 1 1 2
7 7 5 6 6 5 6 6 5 6 6 6 7 6 6
7 8 6 6 6 6 6 6 6 6 5 6 6 6 6
7 9 5 5 5 5 5 5 5 6 5 5 4 5 6
7 10 1 1 5 1 6 5 1 6 6 5 5 5 4
7 11 7 7 7 4 7 6 7 7 7 7 7 7 7
7 12 3 4 3 4 4 4 3 3 4 4 4 3 4
7 13 6 5 7 4 7 7 5 6 7 6 5 5 7
7 14 6 6 5 4 5 5 5 5 5 5 5 6 6
7 15 5 5 5 5 5 5 5 5 5 5 5 5 5
7 16 3 3 3 3 3 4 3 3 3 3 3 3 3
7 17 7 7 7 7 5 6 7 7 6 6 7 7 6
7 18 7 1 6 1 6 1 6 5 6 5 5 5 7
7 19 7 6 6 7 7 4 7 7 7 6 7 6 6
7 20 6 5 7 5 5 5 6 7 7 5 6 5 6
7 21 7 2 7 1 6 6 4 3 7 7 5 7 7
7 22 5 5 5 5 5 5 5 5 6 5 5 5 5
