patterns,Supp X,Supp Y,Supp Z
(1+7+8+),0.5,0.06,0.67
(1+2+7+)(6+7+9+),0.4,0.07,0.66
(1+2+7+)(3+7+8+)(4+8+9+)(2+3+7+8+)(3+4+8+9+),0.4,0.06,0.66
(1+2+7+)(1+4+6+),0.4,0.06,0.66
(1+3+4+)(6+7+9+),0.4,0.06,0.66
(1+3+4+)(3+7+8+)(4+8+9+)(2+3+7+8+)(3+4+8+9+),0.4,0.06,0.66
(1+3+4+)(1+4+6+),0.4,0.06,0.66
(0+)(5+9-)(3+7+8+)(2+3+7+8+),0.4,0.06,0.66
(0+)(1+9+)(5+9-),0.4,0.05,0.66
(0+)(1+4+6+),0.4,0.06,0.66
