4 2009 6 33.66637 14709 5.22198 0.155596 0.188662 1.23635 3.306 0.058 0.4831663 13.7794 95.8848 44.1155 21.9298 0.097536 0.093676 0.231711 0.130557 21.0855 7.2945 4.09748 1393.7 93 0.04 0.92 55.618 436 87.3957 71.9 32.7 130.8 73.1995 7277.71 3.02496 15000000 82.9399 92.487 54.569 50.6755 40706.3 0.22449
4 2010 6 31.88576 15165.9 5.39815 0.165366 0.226215 1.23463 3.282 0.029619 0.4747137 14.4104 95.4576 43.019 20.8333 0.094736 0.091677 0.226766 0.127633 20.8662 2.96201 -0.107398 1392.2 92 0.04 1.13 56.376 428 95.453 68.9 31.6 123.3 79.0241 7522.46 3.02645 15000000 83.5972 91.837 55.4943 51.5969 43473.1 0.230794
4 2011 6 29.5766 15632.1 5.57987 0.163414 0.250522 1.29897 3.316 0.084463 0.4894534 13.1 94.8986 44.152 21.9298 0.090168 0.088323 0.218469 0.125717 20.6469 5.37337 2.23944 1423.38 91 0.04 2.4 57.096 417 102.592 66 30.7 116.1 71.8745 7222.04 3.01924 16000000 81.454 91.079 56.4195 52.5183 43405.9 0.230166
4 2012 6 29.2557 16106.9 5.76202 0.183994 0.325823 1.34423 3.298 0.066269 0.4937353 15.7236 94.7165 43.0921 20.8333 0.093362 0.093362 0.230933 0.137496 20.4284 6.62687 3.46632 1472.72 91 0.04 3 57.762 408 104.617 63.2 29.7 109.4 73.5932 7294.26 3.00894 16000000 80.5722 90.226 57.3447 53.4397 43660.1 0.23933
4 2013 6 30.53483 16590.8 5.95136 0.1551 0.199121 1.38923 3.293 0.064527 0.4973426 16.3997 94.2981 44.2251 21.9298 0.102321 0.104284 0.257948 0.158663 20.2098 6.4527 3.30938 1521.45 90 0.04 3.72503 58.377 398 106.643 60.6 28.8 103.2 75.312 7366.48 2.99726 17000000 77.175 89.471 58.27 54.3611 43910.4 0.225923
5 1992 5 34.39302 1420.1 0.463104 0.348295 0.707316 8.28955 13.82 0.07424 3.260279 10.1 86.7915 45.7025 0.529353 0.335909 0.224282 0.461305 1.86103 23.9968 7.45871 4.5143 8297.69 93 3.14 0 61.146 233 -19.7147 40.4 25.4 53.7 -23.8456 4108.12 2.77828 1400000 48.0827 34.027 61.9839 50.2337 10963.4 0.244041
5 1996 5 34.56623 1576.29 0.536045 0.290202 0.637591 8.6954 21.687 0.070304 3.245124 16.8271 78.0023 45.7819 0.608755 0.305681 0.222819 0.458296 1.94206 23.1618 7.03041 4.5426 8715.85 95 5.01 0.064521 55.53 238 -10.6109 46 25 70.1 -15.763 4544.13 2.35184 1600000 47.174 33.519 50.4851 37.9875 12153 0.208069
5 1997 5 33.26041 1611.83 0.450558 0.23724 0.567254 8.99944 21.5 0.058298 3.216401 18.9592 76.2928 45.7819 0.608755 0.256697 0.190529 0.391882 1.71913 22.9531 5.8298 3.52288 9022.9 96 4.95 0.157454 53.826 253 -24.7818 47.5 25.1 74.6 -32.6822 3631.43 2.20395 1600000 44.6888 33.039 46.9612 34.4049 10207.1 0.174224
5 1998 5 34.5191 1645.85 0.581891 0.297279 0.653787 9.52084 20.478 0.080265 3.497957 21.076 74.3005 45.7025 0.529353 0.236698 0.178692 0.367535 1.71075 22.7443 8.32589 6.10498 9573.75 96 4.68 0.307747 52.211 270 -26.6053 48.7 25.2 78.8 -35.9446 3455.45 2.07152 1600000 43.999 32.652 43.4372 30.8223 10100.6 0.189817
5 1999 5 33.45394 1678.11 0.519921 0.315161 0.598672 9.4052 20.8 0.00722 3.300286 23.1744 72.1815 45.579 0.405837 0.278282 0.212366 0.436795 2.00303 22.5356 0.443663 -1.48084 9431.98 98 4.22 0.602401 50.808 289 -34.5712 49.7 25.4 82.5 -51.2892 2627.69 1.93459 1700000 37.3976 32.49 42.1418 30.0269 34293.9 0.203263
5 2000 5 33.4 1708.37 0.637005 0.277697 0.613032 10.1318 18.354 0.096672 3.620075 25.2514 70.1364 45.5967 0.423482 0.236225 0.183029 0.376455 1.85954 22.3269 9.66724 7.71649 10159.8 97 3.7 1.12239 49.712 307 -32.0778 50.3 25.7 85.1 -50.692 2659.9 1.7948 1700000 39.8347 32.044 40.8464 29.2315 34724.2 0.19732
5 2001 5 33.39437 1736.58 0.580454 0.272459 0.606413 10.1653 15.8 0.019877 3.490754 27.3055 68.2554 45.7908 0.617578 0.270868 0.214646 0.441486 2.18746 22.1181 1.9877 0.307236 10191 97 3.15 2.90267 49.03 311 -35.1135 50 26.3 87 -53.7102 2497.09 1.66143 1700000 36.5553 31.634 39.5509 28.4361 39682.5 0.194317
